pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.600000000000001, steering_wheel_angle: -46
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -5.0, steering_wheel_angle: -50
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -5.0, steering_wheel_angle: -50
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -5.399999999999999, steering_wheel_angle: -54
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -5.199999999999999, steering_wheel_angle: -52
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553252856502, 39.901409980003834, 0], theta_current: 269.99497955370646, speed: 0.03, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.38553213426009, 39.898409980030706, 0], theta_current: 269.9899591074129, speed: 0.03, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.36770249755396, 38.799601807047026, 0], theta_current: 268.15080228187423, speed: 10.99, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.31461708289905, 37.70193189504628, 0], theta_current: 266.31164545633555, speed: 10.99, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.2263305830988, 36.60653115060896, 0], theta_current: 264.4724886307969, speed: 10.99, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [116.11032191527033, 35.57205567742446, 0], theta_current: 262.7303937669335, speed: 10.41, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [115.96291818534294, 34.54158507811795, 0], theta_current: 260.98829890307024, speed: 10.41, wheel_angle: -4.800000000000001, steering_wheel_angle: -48
pos_current: [115.77650732971931, 33.46768250535819, 0], theta_current: 259.31683794328274, speed: 10.90, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [115.51224603861618, 32.18978663559171, 0], theta_current: 257.3156851428032, speed: 13.05, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [115.20352229546916, 30.921898022834654, 0], theta_current: 255.3145323423238, speed: 13.05, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [114.85673688680177, 29.68568054962389, 0], theta_current: 253.34558200070262, speed: 12.84, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [114.48425407082192, 28.511396495414584, 0], theta_current: 251.4563710810163, speed: 12.32, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [114.0760531974613, 27.357527320771364, 0], theta_current: 249.57942776470452, speed: 12.24, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [113.63027867698767, 26.21764701911654, 0], theta_current: 247.70248444839274, speed: 12.24, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [113.13388151181006, 25.062878714754515, 0], theta_current: 245.77493726816078, speed: 12.57, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [112.56845393131836, 23.86355260379334, 0], theta_current: 243.741582008823, speed: 13.26, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [111.96082873380622, 22.68504376268849, 0], theta_current: 241.70822674948522, speed: 13.26, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [111.29357952134241, 21.497770800117735, 0], theta_current: 239.61966727496178, speed: 13.62, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [110.57437482422013, 20.321263360913942, 0], theta_current: 237.50503914326737, speed: 13.79, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [109.80656721932341, 19.16386528617623, 0], theta_current: 235.37507650735472, speed: 13.89, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [108.9962738939457, 18.03580343131536, 0], theta_current: 233.24511387144207, speed: 13.89, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [108.13959179590475, 16.932409829019342, 0], theta_current: 231.10288363215489, speed: 13.97, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [107.23766674631985, 15.856530991613011, 0], theta_current: 228.94991923991495, speed: 14.04, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [106.29596032026065, 14.815294671190825, 0], theta_current: 226.796954847675, speed: 14.04, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [105.31010953588067, 13.804549912432936, 0], theta_current: 224.63172285206042, speed: 14.12, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [104.27644605383541, 12.822323364341175, 0], theta_current: 222.44502255054033, speed: 14.26, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [103.19384515970874, 11.869915245325624, 0], theta_current: 220.23378704227105, speed: 14.42, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [102.07136386865788, 10.956907537612157, 0], theta_current: 218.0148842818927, speed: 14.47, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [100.91437486015633, 10.088044051608746, 0], theta_current: 215.79598152151436, speed: 14.47, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [99.7237800112109, 9.264074692547338, 0], theta_current: 213.57554531071423, speed: 14.48, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [98.50044710980028, 8.485812038532277, 0], theta_current: 211.3520421990704, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [97.24871398805679, 7.756084647419632, 0], theta_current: 209.13007253784838, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [95.9696297788637, 7.075436824237439, 0], theta_current: 206.90810287662634, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [94.66511790914973, 6.444892095304501, 0], theta_current: 204.6861332154043, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [93.33621591894892, 5.865016551115342, 0], theta_current: 202.4626301037605, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [91.9867548875279, 5.337481909517432, 0], theta_current: 200.24066044253846, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [90.61785545631221, 4.86266381737355, 0], theta_current: 198.01869078131642, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [89.23061387493848, 4.44100407158789, 0], theta_current: 195.7951876696726, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [87.82805733539331, 4.073483596393127, 0], theta_current: 193.57168455802878, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [86.41131739609267, 3.760459057272728, 0], theta_current: 191.34664799596317, speed: 14.51, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [84.9825052496352, 3.5025161610310547, 0], theta_current: 189.12007798347565, speed: 14.52, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [83.54574322500312, 3.3003991101019796, 0], theta_current: 186.89504142141004, speed: 14.51, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [82.10221736778179, 3.1542159467946824, 0], theta_current: 184.67000485934432, speed: 14.51, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [80.65510346930475, 3.0642297748409395, 0], theta_current: 182.4465017477005, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [79.20658785896087, 3.030459965841446, 0], theta_current: 180.22453208647846, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [77.75885145830226, 3.0528410564196102, 0], theta_current: 178.00409587567833, speed: 14.48, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [76.31306921296813, 3.1312967642045453, 0], theta_current: 175.7836596648781, speed: 14.48, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [74.87041852850469, 3.265821394019672, 0], theta_current: 173.56169000365605, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [73.43406818923086, 3.4561778393471614, 0], theta_current: 171.33972034243402, speed: 14.49, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [72.00519609679401, 3.702268655436392, 0], theta_current: 169.1162172307902, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [70.58694758317222, 4.00361115147354, 0], theta_current: 166.89271411914638, speed: 14.50, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [69.1804938764393, 4.360015961371428, 0], theta_current: 164.66767755708065, speed: 14.51, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [67.78703097750068, 4.771360227458118, 0], theta_current: 162.43957409417135, speed: 14.53, wheel_angle: -4.399999999999999, steering_wheel_angle: -44
pos_current: [66.4127383498552, 5.242664023076966, 0], theta_current: 159.70235165649785, speed: 14.53, wheel_angle: -5.399999999999999, steering_wheel_angle: -54
pos_current: [65.06306757210801, 5.7908729305135225, 0], theta_current: 156.0856638204815, speed: 14.57, wheel_angle: -7.100000000000001, steering_wheel_angle: -71
pos_current: [63.66678944147484, 6.45874287035302, 0], theta_current: 152.78874557155598, speed: 15.48, wheel_angle: -6.100000000000001, steering_wheel_angle: -61
pos_current: [62.20025718979635, 7.269550944857236, 0], theta_current: 149.33709332789033, speed: 16.76, wheel_angle: -5.899999999999999, steering_wheel_angle: -59
pos_current: [60.7545818628612, 8.187954398580846, 0], theta_current: 145.80924112419143, speed: 17.13, wheel_angle: -5.899999999999999, steering_wheel_angle: -59
pos_current: [59.3649949591197, 9.19602265215686, 0], theta_current: 142.27315108697547, speed: 17.17, wheel_angle: -5.899999999999999, steering_wheel_angle: -59
pos_current: [58.03657046050016, 10.285071614326467, 0], theta_current: 139.03671051717288, speed: 17.18, wheel_angle: -5.399999999999999, steering_wheel_angle: -54
pos_current: [56.757927472310385, 11.423431826153154, 0], theta_current: 137.60672624485017, speed: 17.12, wheel_angle: -2.3999999999999986, steering_wheel_angle: -24
pos_current: [55.523246857994216, 12.586079959140974, 0], theta_current: 135.83536805879623, speed: 16.96, wheel_angle: -3.0, steering_wheel_angle: -30
pos_current: [54.32509499307871, 13.786337851890574, 0], theta_current: 134.0640098727423, speed: 16.96, wheel_angle: -3.0, steering_wheel_angle: -30
pos_current: [53.170601100579965, 15.01906182793527, 0], theta_current: 132.18212231804011, speed: 16.89, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [52.05656480685748, 16.289796291672157, 0], theta_current: 130.29912056111493, speed: 16.90, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [50.98426336060591, 17.597233839118925, 0], theta_current: 128.4150046019667, speed: 16.91, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [49.95493244876443, 18.94002332224737, 0], theta_current: 126.52977444059542, speed: 16.92, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [48.96976467411129, 20.316771144741068, 0], theta_current: 124.64343007700109, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [48.03044914253992, 21.725201634010936, 0], theta_current: 122.75708571340681, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [47.13800390372018, 23.163788303858865, 0], theta_current: 120.87074134981253, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [46.293396208325795, 24.630971984192296, 0], theta_current: 118.98439698621826, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [45.497541459707975, 26.12516251088514, 0], theta_current: 117.09805262262398, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [44.7513022217623, 27.644740449230664, 0], theta_current: 115.2117082590297, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [44.055487284064036, 29.18805884911843, 0], theta_current: 113.32536389543543, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [43.41085078528522, 30.75344503003302, 0], theta_current: 111.43901953184115, speed: 16.93, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [42.81775673166577, 32.340144731399675, 0], theta_current: 109.55156096602383, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [42.27724465135152, 33.94551795585253, 0], theta_current: 107.6641024002065, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [41.78990105474346, 35.567822710700064, 0], theta_current: 105.77664383438918, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [41.35625475904783, 37.205298630823854, 0], theta_current: 103.88918526857185, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.9767763144559, 38.8561688888532, 0], theta_current: 102.00172670275452, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.651877493549264, 40.51864212320293, 0], theta_current: 100.1142681369372, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.38191084448488, 42.190914381882344, 0], theta_current: 98.22680957111987, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.16716930844456, 43.871171079965954, 0], theta_current: 96.33935100530255, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.007885901764105, 45.55758896860212, 0], theta_current: 94.45189243948522, speed: 16.94, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [39.90418872992802, 47.24933711239406, 0], theta_current: 92.56331967144484, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [39.85630087436067, 48.94358374106399, 0], theta_current: 90.67474690340447, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [39.864274359602135, 50.6384882543046, 0], theta_current: 88.78617413536409, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [39.92810052339562, 52.332209337094106, 0], theta_current: 86.89760136732372, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.04779703454684, 54.02390316764282, 0], theta_current: 85.00791439706029, speed: 16.96, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.22309271805754, 55.70973717750642, 0], theta_current: 83.11934162901991, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.45400373077364, 57.38986674849337, 0], theta_current: 81.22965465875654, speed: 16.96, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [40.74000693887221, 59.06048551123596, 0], theta_current: 79.34108189071617, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [41.080911444757305, 60.72077133100842, 0], theta_current: 77.45250912267579, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [41.47634689565519, 62.36892050194031, 0], theta_current: 75.56393635463542, speed: 16.95, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [41.92616478603182, 64.00410218499437, 0], theta_current: 73.67424938437205, speed: 16.96, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
